Data No.,Date,Process ID,Avg. Current,Avg. Voltage,Avg. Wire Feed,Prediction,Label
779,2020-08-31 13:15:36.842217,,253.5,28.8,7.8,null,undercut
780,2020-08-31 13:15:36.842217,,248.9,26.7,7.6,null,undercut
781,2020-08-31 13:15:36.842217,,255.5,28.2,7.9,null,undercut
782,2020-08-31 13:15:36.842217,,246.0,28.6,7.6,null,undercut
783,2020-08-31 13:15:36.842217,,259.5,29.3,8.0,null,undercut
784,2020-08-31 13:15:36.842217,,256.5,29.4,7.8,null,undercut
785,2020-08-31 13:15:36.842217,,254.8,29.4,7.8,null,undercut
786,2020-08-31 13:15:36.842217,,250.0,25.4,7.6,null,undercut
787,2020-08-31 13:15:36.842217,,262.4,28.7,8.0,null,undercut
788,2020-08-31 13:15:36.842217,,264.9,30.2,8.2,null,undercut
789,2020-08-31 13:15:36.842217,,261.2,27.4,7.9,null,undercut
790,2020-08-31 13:15:36.842217,,245.3,27.5,7.6,null,undercut
791,2020-08-31 13:15:36.842217,,266.7,30.2,8.4,null,undercut
792,2020-08-31 13:15:36.842217,,232.9,25.8,7.1,null,undercut
793,2020-08-31 13:15:36.842217,,253.3,29.0,7.9,null,undercut
794,2020-08-31 13:15:36.842217,,251.4,28.5,7.6,null,undercut
795,2020-08-31 13:15:36.842217,,253.3,27.9,7.8,null,undercut
796,2020-08-31 13:15:36.842217,,247.8,26.3,7.7,null,undercut
797,2020-08-31 13:15:36.842217,,262.7,29.9,8.0,null,undercut
798,2020-08-31 13:15:36.842217,,261.8,29.5,8.1,null,undercut
799,2020-08-31 13:15:36.842217,,253.7,29.2,7.8,null,undercut
800,2020-08-31 13:15:36.842217,,247.8,26.7,7.7,null,undercut
801,2020-08-31 13:15:36.842217,,244.6,26.5,7.5,null,undercut
802,2020-08-31 13:15:36.842217,,246.9,25.8,7.5,null,undercut
803,2020-08-31 13:15:36.842217,,262.6,29.2,8.1,null,undercut
804,2020-08-31 13:15:36.842217,,254.5,28.9,7.8,null,undercut
805,2020-08-31 13:15:36.842217,,236.5,27.2,7.3,null,undercut
806,2020-08-31 13:15:36.842217,,258.0,28.5,8.0,null,undercut
807,2020-08-31 13:15:36.842217,,254.0,27.7,7.8,null,undercut
808,2020-08-31 13:15:36.842217,,242.0,28.0,7.4,null,undercut
809,2020-08-31 13:15:36.842217,,270.9,30.7,8.3,null,undercut
810,2020-08-31 13:15:36.842217,,245.7,28.5,7.7,null,undercut
811,2020-08-31 13:15:36.842217,,249.3,26.7,7.7,null,undercut
812,2020-08-31 13:15:36.842217,,254.8,28.4,7.7,null,undercut
813,2020-08-31 13:15:36.842217,,246.1,27.7,7.6,null,undercut
814,2020-08-31 13:15:36.842217,,252.9,29.3,7.7,null,undercut
815,2020-08-31 13:15:36.842217,,257.4,27.9,7.8,null,undercut
816,2020-08-31 13:15:36.842217,,242.0,28.4,7.4,null,undercut
817,2020-08-31 13:15:36.842217,,239.2,25.3,7.5,null,undercut
818,2020-08-31 13:15:36.842217,,255.9,28.8,7.9,null,undercut
819,2020-08-31 13:15:36.842217,,253.0,27.5,7.8,null,undercut
820,2020-08-31 13:15:36.842217,,257.5,27.8,7.9,null,undercut
821,2020-08-31 13:15:36.842217,,271.0,31.8,8.4,null,undercut
822,2020-08-31 13:15:36.842217,,242.0,25.6,7.3,null,undercut
823,2020-08-31 13:15:36.842217,,255.6,29.3,7.8,null,undercut
824,2020-08-31 13:15:36.842217,,251.8,28.1,7.7,null,undercut
825,2020-08-31 13:15:36.842217,,252.4,27.8,7.8,null,undercut
826,2020-08-31 13:15:36.842217,,235.9,25.2,7.4,null,undercut
827,2020-08-31 13:15:36.842217,,241.3,27.2,7.3,null,undercut
828,2020-08-31 13:15:36.842217,,264.6,29.1,8.2,null,undercut
829,2020-08-31 13:15:36.842217,,252.0,30.0,7.9,null,undercut
830,2020-08-31 13:15:36.842217,,244.2,27.2,7.5,null,undercut
831,2020-08-31 13:15:36.842217,,239.3,26.2,7.3,null,undercut
832,2020-08-31 13:15:36.842217,,254.9,28.8,7.8,null,undercut
833,2020-08-31 13:15:36.842217,,234.3,25.6,7.0,null,undercut
834,2020-08-31 13:15:36.842217,,251.7,27.2,7.6,null,undercut
835,2020-08-31 13:15:36.842217,,262.0,28.4,8.0,null,undercut
836,2020-08-31 13:15:36.842217,,249.3,27.4,7.7,null,undercut
837,2020-08-31 13:15:36.842217,,241.0,27.3,7.5,null,undercut
838,2020-08-31 13:15:36.842217,,257.7,29.8,8.1,null,undercut
839,2020-08-31 13:15:36.842217,,268.4,30.4,8.1,null,undercut
840,2020-08-31 13:15:36.842217,,258.6,28.3,8.1,null,undercut
841,2020-08-31 13:15:36.842217,,242.4,27.9,7.5,null,undercut
842,2020-08-31 13:15:36.842217,,234.0,26.7,7.0,null,undercut
843,2020-08-31 13:15:36.842217,,245.6,29.1,7.6,null,undercut
844,2020-08-31 13:15:36.842217,,246.4,25.9,7.5,null,undercut
845,2020-08-31 13:15:36.842217,,259.7,29.6,8.0,null,undercut
846,2020-08-31 13:15:36.842217,,248.6,28.1,7.7,null,undercut
847,2020-08-31 13:15:36.842217,,257.7,28.7,8.0,null,undercut
848,2020-08-31 13:15:36.842217,,250.7,27.5,7.7,null,undercut
849,2020-08-31 13:15:36.842217,,260.6,30.1,7.9,null,undercut
850,2020-08-31 13:15:36.842217,,264.2,29.5,8.1,null,undercut
851,2020-08-31 13:15:36.842217,,251.2,29.4,7.8,null,undercut
852,2020-08-31 13:15:36.842217,,251.2,28.9,7.6,null,undercut
853,2020-08-31 13:15:36.842217,,250.7,27.9,7.8,null,undercut
854,2020-08-31 13:15:36.842217,,261.6,30.3,8.1,null,undercut
855,2020-08-31 13:15:36.842217,,255.5,29.6,7.9,null,undercut
856,2020-08-31 13:15:36.842217,,269.8,29.3,8.4,null,undercut
857,2020-08-31 13:15:36.842217,,256.7,29.8,7.9,null,undercut
858,2020-08-31 13:15:36.842217,,249.7,29.7,7.7,null,undercut
859,2020-08-31 13:15:36.842217,,256.3,28.2,8.0,null,undercut
860,2020-08-31 13:15:36.842217,,256.7,30.4,7.9,null,undercut
861,2020-08-31 13:15:36.842217,,251.3,28.8,7.7,null,undercut
862,2020-08-31 13:15:36.842217,,260.8,28.7,8.0,null,undercut
863,2020-08-31 13:15:36.842217,,250.2,29.2,7.8,null,undercut
864,2020-08-31 13:15:36.842217,,247.7,27.8,7.7,null,undercut
865,2020-08-31 13:15:36.842217,,237.3,25.7,7.4,null,undercut
866,2020-08-31 13:15:36.842217,,243.1,26.4,7.4,null,undercut
867,2020-08-31 13:15:36.842217,,250.4,29.8,7.7,null,undercut
868,2020-08-31 13:15:36.842217,,249.3,28.1,7.7,null,undercut
869,2020-08-31 13:15:36.842217,,259.6,28.7,8.0,null,undercut
870,2020-08-31 13:15:36.842217,,249.9,27.6,7.7,null,undercut
871,2020-08-31 13:15:36.842217,,261.9,28.2,8.2,null,undercut
872,2020-08-31 13:15:36.842217,,245.7,26.1,7.6,null,undercut
873,2020-08-31 13:15:36.842217,,258.8,29.3,8.1,null,undercut
874,2020-08-31 13:15:36.842217,,247.5,26.1,7.5,null,undercut
875,2020-08-31 13:15:36.842217,,246.9,26.6,7.5,null,undercut
876,2020-08-31 13:15:36.842217,,250.6,28.8,7.8,null,undercut
877,2020-08-31 13:15:36.842217,,231.5,25.4,7.1,null,undercut
878,2020-08-31 13:15:36.842217,,258.4,28.3,8.2,null,undercut
879,2020-08-31 13:15:36.842217,,257.9,29.3,7.9,null,undercut
880,2020-08-31 13:15:36.842217,,259.1,29.1,7.8,null,undercut
881,2020-08-31 13:15:36.842217,,254.8,28.5,7.9,null,undercut
882,2020-08-31 13:15:36.842217,,249.6,28.0,7.7,null,undercut
883,2020-08-31 13:15:36.842217,,247.4,28.2,7.7,null,undercut
884,2020-08-31 13:15:36.842217,,250.9,28.0,7.6,null,undercut
885,2020-08-31 13:15:36.842217,,253.6,27.1,7.8,null,undercut
886,2020-08-31 13:15:36.842217,,254.4,28.1,7.8,null,undercut
887,2020-08-31 13:15:36.842217,,245.2,26.8,7.6,null,undercut
888,2020-08-31 13:15:36.842217,,263.6,28.5,8.1,null,undercut
889,2020-08-31 13:15:36.842217,,256.7,27.0,8.0,null,undercut
890,2020-08-31 13:15:36.842217,,259.4,29.3,8.0,null,undercut
891,2020-08-31 13:15:36.842217,,256.7,27.6,7.9,null,undercut
892,2020-08-31 13:15:36.842217,,252.9,28.2,7.7,null,undercut
893,2020-08-31 13:15:36.842217,,258.2,28.4,7.9,null,undercut
894,2020-08-31 13:15:36.842217,,252.3,28.3,7.8,null,undercut
895,2020-08-31 13:15:36.842217,,257.8,30.8,7.9,null,undercut
896,2020-08-31 13:15:36.842217,,235.2,25.6,7.1,null,undercut
897,2020-08-31 13:15:36.842217,,248.2,27.9,7.7,null,undercut
898,2020-08-31 13:15:36.842217,,251.9,28.4,7.6,null,undercut
899,2020-08-31 13:15:36.842217,,255.3,26.5,7.9,null,undercut
900,2020-08-31 13:15:36.842217,,228.3,24.5,7.1,null,undercut
901,2020-08-31 13:15:36.842217,,258.8,29.9,8.0,null,undercut
902,2020-08-31 13:15:36.842217,,241.8,27.9,7.4,null,undercut
903,2020-08-31 13:15:36.842217,,250.0,27.9,7.7,null,undercut
904,2020-08-31 13:15:36.842217,,262.0,31.1,8.1,null,undercut
905,2020-08-31 13:15:36.842217,,254.2,28.7,7.9,null,undercut
906,2020-08-31 13:15:36.842217,,256.6,29.9,7.9,null,undercut
907,2020-08-31 13:15:36.842217,,239.0,26.4,7.4,null,undercut
908,2020-08-31 13:15:36.842217,,269.7,30.2,8.3,null,undercut
909,2020-08-31 13:15:36.842217,,254.3,27.8,7.8,null,undercut
910,2020-08-31 13:15:36.842217,,250.1,29.7,7.7,null,undercut
911,2020-08-31 13:15:36.842217,,247.5,28.3,7.8,null,undercut
912,2020-08-31 13:15:36.842217,,268.7,32.3,8.3,null,undercut
913,2020-08-31 13:15:36.842217,,252.8,28.3,7.8,null,undercut
914,2020-08-31 13:15:36.842217,,255.7,28.8,7.9,null,undercut
915,2020-08-31 13:15:36.842217,,251.2,27.3,7.7,null,undercut
916,2020-08-31 13:15:36.842217,,266.0,29.6,8.3,null,undercut
917,2020-08-31 13:15:36.842217,,254.5,27.7,7.9,null,undercut
918,2020-08-31 13:15:36.842217,,245.8,27.3,7.6,null,undercut
919,2020-08-31 13:15:36.842217,,258.2,28.1,7.9,null,undercut
920,2020-08-31 13:15:36.842217,,243.9,28.0,7.6,null,undercut
921,2020-08-31 13:15:36.842217,,246.3,26.1,7.7,null,undercut
922,2020-08-31 13:15:36.842217,,246.0,28.2,7.7,null,undercut
923,2020-08-31 13:15:36.842217,,253.5,27.0,7.8,null,undercut
924,2020-08-31 13:15:36.842217,,251.2,27.8,7.9,null,undercut
925,2020-08-31 13:15:36.842217,,245.0,28.9,7.5,null,undercut
926,2020-08-31 13:15:36.842217,,242.6,28.0,7.5,null,undercut
927,2020-08-31 13:15:36.842217,,256.5,27.8,7.9,null,undercut
928,2020-08-31 13:15:36.842217,,248.0,26.4,7.6,null,undercut
929,2020-08-31 13:15:36.842217,,245.2,27.2,7.6,null,undercut
930,2020-08-31 13:15:36.842217,,251.8,28.2,7.8,null,undercut
931,2020-08-31 13:15:36.842217,,252.5,28.4,7.7,null,undercut
932,2020-08-31 13:15:36.842217,,262.5,29.2,8.3,null,undercut
933,2020-08-31 13:15:36.842217,,242.5,28.1,7.4,null,undercut
934,2020-08-31 13:15:36.842217,,252.2,28.4,7.7,null,undercut
935,2020-08-31 13:15:36.842217,,253.2,29.1,7.8,null,undercut
936,2020-08-31 13:15:36.842217,,238.0,26.2,7.3,null,undercut
937,2020-08-31 13:15:36.842217,,251.4,27.2,7.6,null,undercut
938,2020-08-31 13:15:36.842217,,250.1,28.0,7.7,null,undercut
939,2020-08-31 13:15:36.842217,,244.0,26.6,7.5,null,undercut
940,2020-08-31 13:15:36.857839,,247.3,28.1,7.7,null,undercut
941,2020-08-31 13:15:36.857839,,248.1,28.0,7.8,null,undercut
942,2020-08-31 13:15:36.857839,,250.8,29.1,7.8,null,undercut
943,2020-08-31 13:15:36.857839,,259.7,29.2,8.0,null,undercut
944,2020-08-31 13:15:36.857839,,246.4,27.0,7.7,null,undercut
945,2020-08-31 13:15:36.857839,,233.9,26.1,7.3,null,undercut
946,2020-08-31 13:15:36.857839,,249.7,27.8,7.7,null,undercut
947,2020-08-31 13:15:36.857839,,254.8,27.9,7.9,null,undercut
948,2020-08-31 13:15:36.857839,,260.5,29.4,7.9,null,undercut
949,2020-08-31 13:15:36.857839,,265.9,30.3,8.3,null,undercut
950,2020-08-31 13:15:36.857839,,265.7,30.4,8.2,null,undercut
951,2020-08-31 13:15:36.857839,,250.7,27.7,7.8,null,undercut
952,2020-08-31 13:15:36.857839,,252.4,28.6,7.8,null,undercut
953,2020-08-31 13:15:36.857839,,247.1,26.8,7.6,null,undercut
954,2020-08-31 13:15:36.857839,,244.9,25.7,7.5,null,undercut
955,2020-08-31 13:15:36.857839,,237.1,26.7,7.4,null,undercut
956,2020-08-31 13:15:36.857839,,246.7,28.2,7.7,null,undercut
957,2020-08-31 13:15:36.857839,,245.7,28.8,7.7,null,undercut
958,2020-08-31 13:15:36.857839,,251.6,28.6,7.6,null,undercut
959,2020-08-31 13:15:36.857839,,251.6,28.1,7.7,null,undercut
960,2020-08-31 13:15:36.857839,,248.5,29.3,7.6,null,undercut
961,2020-08-31 13:15:36.857839,,248.3,28.3,7.7,null,undercut
962,2020-08-31 13:15:36.857839,,246.0,26.8,7.7,null,undercut
963,2020-08-31 13:15:36.857839,,247.9,28.2,7.4,null,undercut
964,2020-08-31 13:15:36.857839,,245.9,27.1,7.7,null,undercut
965,2020-08-31 13:15:36.857839,,255.9,29.1,7.8,null,undercut
966,2020-08-31 13:15:36.857839,,262.7,30.1,8.1,null,undercut
967,2020-08-31 13:15:36.857839,,263.7,28.4,8.1,null,undercut
968,2020-08-31 13:15:36.857839,,268.6,31.0,8.3,null,undercut
969,2020-08-31 13:15:36.857839,,240.9,28.5,7.5,null,undercut
970,2020-08-31 13:15:36.857839,,269.1,30.3,8.5,null,undercut
971,2020-08-31 13:15:36.857839,,254.1,29.0,7.7,null,undercut
972,2020-08-31 13:15:36.857839,,242.4,27.1,7.5,null,undercut
973,2020-08-31 13:15:36.857839,,236.7,25.8,7.3,null,undercut
974,2020-08-31 13:15:36.857839,,255.8,29.3,7.9,null,undercut
975,2020-08-31 13:15:36.857839,,259.4,30.2,7.9,null,undercut
976,2020-08-31 13:15:36.857839,,255.4,28.5,8.0,null,undercut
977,2020-08-31 13:15:36.857839,,255.5,28.8,7.9,null,undercut
978,2020-08-31 13:15:36.857839,,259.9,28.6,8.2,null,undercut
979,2020-08-31 13:15:36.857839,,256.9,28.2,8.0,null,undercut
980,2020-08-31 13:15:36.857839,,238.2,26.1,7.4,null,undercut
981,2020-08-31 13:15:36.857839,,252.2,27.9,7.7,null,undercut
982,2020-08-31 13:15:36.857839,,245.6,27.8,7.6,null,undercut
983,2020-08-31 13:15:36.857839,,247.1,27.7,7.5,null,undercut
984,2020-08-31 13:15:36.857839,,268.7,29.3,8.2,null,undercut
985,2020-08-31 13:15:36.857839,,247.3,28.4,7.6,null,undercut
986,2020-08-31 13:15:36.857839,,256.4,29.6,8.0,null,undercut
987,2020-08-31 13:15:36.857839,,245.8,26.8,7.7,null,undercut
988,2020-08-31 13:15:36.857839,,253.2,30.0,7.9,null,undercut
989,2020-08-31 13:15:36.857839,,243.2,26.8,7.6,null,undercut
990,2020-08-31 13:15:36.857839,,250.0,28.7,7.7,null,undercut
991,2020-08-31 13:15:36.857839,,245.7,27.0,7.5,null,undercut
992,2020-08-31 13:15:36.857839,,232.2,25.3,7.1,null,undercut
993,2020-08-31 13:15:36.857839,,259.5,27.2,8.0,null,undercut
994,2020-08-31 13:15:36.857839,,259.6,28.8,7.9,null,undercut
995,2020-08-31 13:15:36.857839,,236.4,26.9,7.3,null,undercut
996,2020-08-31 13:15:36.857839,,251.8,28.0,7.7,null,undercut
997,2020-08-31 13:15:36.857839,,252.3,27.9,7.9,null,undercut
998,2020-08-31 13:15:36.857839,,240.7,25.9,7.7,null,undercut
999,2020-08-31 13:15:36.857839,,246.4,26.8,7.6,null,undercut
1000,2020-08-31 13:15:36.857839,,250.9,26.2,7.5,null,undercut
1001,2020-08-31 13:15:36.857839,,261.5,28.0,8.0,null,undercut
1002,2020-08-31 13:15:36.857839,,246.2,28.6,7.6,null,undercut
1003,2020-08-31 13:15:36.857839,,243.1,28.1,7.4,null,undercut
1004,2020-08-31 13:15:36.857839,,251.8,27.9,7.7,null,undercut
1005,2020-08-31 13:15:36.857839,,243.0,27.8,7.5,null,undercut
1006,2020-08-31 13:15:36.857839,,264.3,29.5,8.0,null,undercut
1007,2020-08-31 13:15:36.857839,,255.8,29.9,7.7,null,undercut
1008,2020-08-31 13:15:36.857839,,254.4,27.7,7.8,null,undercut
1009,2020-08-31 13:15:36.857839,,253.6,28.1,7.7,null,undercut
1010,2020-08-31 13:15:36.857839,,257.8,30.0,7.9,null,undercut
1011,2020-08-31 13:15:36.857839,,256.7,27.8,7.9,null,undercut
1012,2020-08-31 13:15:36.857839,,239.4,27.6,7.3,null,undercut
1013,2020-08-31 13:15:36.857839,,256.2,28.7,7.9,null,undercut
1014,2020-08-31 13:15:36.857839,,250.4,27.6,7.8,null,undercut
1015,2020-08-31 13:15:36.857839,,237.4,26.3,7.2,null,undercut
1016,2020-08-31 13:15:36.857839,,267.3,29.3,8.3,null,undercut
1017,2020-08-31 13:15:36.857839,,262.3,28.9,8.1,null,undercut
1018,2020-08-31 13:15:36.857839,,245.5,28.1,7.5,null,undercut
1019,2020-08-31 13:15:36.857839,,239.8,27.6,7.4,null,undercut
1020,2020-08-31 13:15:36.857839,,255.0,28.2,7.9,null,undercut
1021,2020-08-31 13:15:36.857839,,250.5,26.9,7.6,null,undercut
1022,2020-08-31 13:15:36.857839,,254.4,28.7,7.8,null,undercut
1023,2020-08-31 13:15:36.857839,,258.8,28.2,8.0,null,undercut
1024,2020-08-31 13:15:36.857839,,249.4,25.3,7.7,null,undercut
1025,2020-08-31 13:15:36.857839,,255.8,28.7,7.9,null,undercut
1026,2020-08-31 13:15:36.857839,,249.2,28.1,7.6,null,undercut
1027,2020-08-31 13:15:36.857839,,253.8,28.0,7.9,null,undercut
1028,2020-08-31 13:15:36.857839,,270.0,29.9,8.2,null,undercut
1029,2020-08-31 13:15:36.857839,,251.1,30.3,7.9,null,undercut
1030,2020-08-31 13:15:36.857839,,253.2,28.1,7.7,null,undercut
1031,2020-08-31 13:15:36.857839,,251.2,28.7,7.8,null,undercut
1032,2020-08-31 13:15:36.857839,,264.7,29.6,8.0,null,undercut
1033,2020-08-31 13:15:36.857839,,251.2,26.9,7.7,null,undercut
1034,2020-08-31 13:15:36.857839,,252.5,27.7,7.8,null,undercut
1035,2020-08-31 13:15:36.857839,,258.2,28.9,8.0,null,undercut
1036,2020-08-31 13:15:36.857839,,246.9,26.2,7.6,null,undercut
1037,2020-08-31 13:15:36.857839,,242.8,26.4,7.4,null,undercut
1038,2020-08-31 13:15:36.857839,,260.5,29.1,8.0,null,undercut
1039,2020-08-31 13:15:36.857839,,251.6,27.1,7.8,null,undercut
1040,2020-08-31 13:15:36.857839,,251.4,28.2,7.7,null,undercut
1041,2020-08-31 13:15:36.857839,,262.1,27.6,8.1,null,undercut
1042,2020-08-31 13:15:36.857839,,246.6,26.8,7.6,null,undercut
1043,2020-08-31 13:15:36.857839,,261.2,27.9,8.1,null,undercut
1044,2020-08-31 13:15:36.857839,,255.9,28.1,7.9,null,undercut
1045,2020-08-31 13:15:36.857839,,241.5,27.4,7.4,null,undercut
1046,2020-08-31 13:15:36.857839,,254.0,28.8,7.8,null,undercut
1047,2020-08-31 13:15:36.857839,,255.4,29.0,7.9,null,undercut
1048,2020-08-31 13:15:36.857839,,268.9,30.1,8.2,null,undercut
1049,2020-08-31 13:15:36.857839,,262.0,30.2,8.1,null,undercut
1050,2020-08-31 13:15:36.857839,,242.4,26.3,7.5,null,undercut
1051,2020-08-31 13:15:36.857839,,262.6,30.4,8.1,null,undercut
1052,2020-08-31 13:15:36.857839,,253.5,28.3,7.8,null,undercut
1053,2020-08-31 13:15:36.857839,,261.3,29.9,8.2,null,undercut
1054,2020-08-31 13:15:36.857839,,267.5,29.6,8.4,null,undercut
1055,2020-08-31 13:15:36.857839,,241.7,27.5,7.5,null,undercut
1056,2020-08-31 13:15:36.857839,,256.3,29.2,7.8,null,undercut
1057,2020-08-31 13:15:36.857839,,264.2,29.7,8.2,null,undercut
1058,2020-08-31 13:15:36.857839,,249.0,27.6,7.7,null,undercut
1059,2020-08-31 13:15:36.857839,,244.3,29.0,7.6,null,undercut
1060,2020-08-31 13:15:36.857839,,237.0,26.0,7.3,null,undercut
1061,2020-08-31 13:15:36.857839,,255.6,30.0,8.0,null,undercut
1062,2020-08-31 13:15:36.857839,,236.9,24.8,7.3,null,undercut
1063,2020-08-31 13:15:36.857839,,245.5,27.8,7.4,null,undercut
1064,2020-08-31 13:15:36.857839,,243.5,26.3,7.5,null,undercut
1065,2020-08-31 13:15:36.857839,,257.9,28.3,8.0,null,undercut
1066,2020-08-31 13:15:36.857839,,248.9,26.1,7.6,null,undercut
1067,2020-08-31 13:15:36.857839,,261.3,29.5,8.1,null,undercut
1068,2020-08-31 13:15:36.857839,,253.4,28.8,7.9,null,undercut
1069,2020-08-31 13:15:36.857839,,253.7,28.2,7.8,null,undercut
1070,2020-08-31 13:15:36.857839,,259.8,28.5,8.1,null,undercut
1071,2020-08-31 13:15:36.857839,,251.5,26.7,7.8,null,undercut
1072,2020-08-31 13:15:36.857839,,250.6,28.2,7.7,null,undercut
1073,2020-08-31 13:15:36.857839,,239.1,27.0,7.4,null,undercut
1074,2020-08-31 13:15:36.857839,,251.9,27.6,7.8,null,undercut
1075,2020-08-31 13:15:36.857839,,244.6,26.1,7.7,null,undercut
1076,2020-08-31 13:15:36.857839,,255.2,28.8,7.9,null,undercut
1077,2020-08-31 13:15:36.857839,,271.1,30.1,8.4,null,undercut
1078,2020-08-31 13:15:36.857839,,253.4,27.9,7.8,null,undercut
1079,2020-08-31 13:15:36.857839,,251.4,28.2,7.7,null,undercut
1080,2020-08-31 13:15:36.857839,,243.1,27.0,7.6,null,undercut
1081,2020-08-31 13:15:36.857839,,237.4,27.1,7.2,null,undercut
1082,2020-08-31 13:15:36.857839,,249.2,27.0,7.8,null,undercut
1083,2020-08-31 13:15:36.857839,,250.1,26.9,7.7,null,undercut
1084,2020-08-31 13:15:36.857839,,251.7,28.6,7.7,null,undercut
1085,2020-08-31 13:15:36.857839,,268.2,30.5,8.4,null,undercut
1086,2020-08-31 13:15:36.857839,,256.9,27.4,8.0,null,undercut
1087,2020-08-31 13:15:36.857839,,240.4,25.4,7.4,null,undercut
1088,2020-08-31 13:15:36.857839,,261.0,30.8,8.2,null,undercut
1089,2020-08-31 13:15:36.857839,,242.2,25.6,7.5,null,undercut
1090,2020-08-31 13:15:36.857839,,251.7,28.5,7.7,null,undercut
1091,2020-08-31 13:15:36.857839,,264.7,30.9,8.1,null,undercut
1092,2020-08-31 13:15:36.857839,,252.1,28.9,7.9,null,undercut
1093,2020-08-31 13:15:36.857839,,255.0,27.8,7.7,null,undercut
1094,2020-08-31 13:15:36.857839,,254.9,29.4,7.8,null,undercut
1095,2020-08-31 13:15:36.857839,,251.0,28.2,7.9,null,undercut
1096,2020-08-31 13:15:36.857839,,255.9,30.9,7.9,null,undercut
1097,2020-08-31 13:15:36.857839,,260.4,29.3,8.0,null,undercut
1098,2020-08-31 13:15:36.857839,,263.3,29.4,8.2,null,undercut
1099,2020-08-31 13:15:36.857839,,251.5,28.9,7.7,null,undercut
1100,2020-08-31 13:15:36.857839,,247.8,27.6,7.7,null,undercut
1101,2020-08-31 13:15:36.857839,,253.6,29.2,7.8,null,undercut
1102,2020-08-31 13:15:36.857839,,253.2,28.7,7.7,null,undercut
1103,2020-08-31 13:15:36.857839,,236.6,25.5,7.4,null,undercut
1104,2020-08-31 13:15:36.857839,,239.4,26.4,7.3,null,undercut
1105,2020-08-31 13:15:36.857839,,240.4,27.8,7.3,null,undercut
1106,2020-08-31 13:15:36.857839,,239.9,26.2,7.5,null,undercut
1107,2020-08-31 13:15:36.857839,,248.9,28.4,7.7,null,undercut
1108,2020-08-31 13:15:36.857839,,262.4,28.6,8.1,null,undercut
1109,2020-08-31 13:15:36.857839,,258.3,28.5,8.0,null,undercut
1110,2020-08-31 13:15:36.857839,,255.6,29.7,7.9,null,undercut
1111,2020-08-31 13:15:36.857839,,254.7,28.1,7.8,null,undercut
1112,2020-08-31 13:15:36.857839,,261.5,30.5,8.1,null,undercut
1113,2020-08-31 13:15:36.857839,,254.8,29.4,7.7,null,undercut
1114,2020-08-31 13:15:36.857839,,252.4,27.0,7.8,null,undercut
1115,2020-08-31 13:15:36.857839,,248.3,27.8,7.7,null,undercut
1116,2020-08-31 13:15:36.857839,,245.6,28.3,7.5,null,undercut
1117,2020-08-31 13:15:36.857839,,249.1,26.5,7.8,null,undercut
1118,2020-08-31 13:15:36.857839,,258.3,29.3,7.8,null,undercut
1119,2020-08-31 13:15:36.857839,,241.8,25.4,7.4,null,undercut
1120,2020-08-31 13:15:36.857839,,255.0,27.6,7.9,null,undercut
1121,2020-08-31 13:15:36.857839,,251.2,27.3,7.7,null,undercut
1122,2020-08-31 13:15:36.857839,,242.2,26.0,7.6,null,undercut
1123,2020-08-31 13:15:36.857839,,246.4,29.7,7.4,null,undercut
1124,2020-08-31 13:15:36.857839,,252.5,28.6,7.7,null,undercut
1125,2020-08-31 13:15:36.857839,,254.2,27.1,7.8,null,undercut
1126,2020-08-31 13:15:36.857839,,259.3,29.4,8.1,null,undercut
1127,2020-08-31 13:15:36.857839,,265.5,29.5,8.2,null,undercut
1128,2020-08-31 13:15:36.857839,,254.2,25.8,7.8,null,undercut
1129,2020-08-31 13:15:36.857839,,250.5,29.8,7.8,null,undercut
1130,2020-08-31 13:15:36.857839,,245.8,26.7,7.5,null,undercut
1131,2020-08-31 13:15:36.857839,,247.2,27.3,7.7,null,undercut
1132,2020-08-31 13:15:36.857839,,254.5,28.6,7.8,null,undercut
1133,2020-08-31 13:15:36.857839,,256.1,28.5,7.9,null,undercut
1134,2020-08-31 13:15:36.857839,,266.7,30.5,8.1,null,undercut
1135,2020-08-31 13:15:36.857839,,272.6,31.3,8.3,null,undercut
1136,2020-08-31 13:15:36.857839,,243.3,27.4,7.5,null,undercut
1137,2020-08-31 13:15:36.857839,,269.7,30.5,8.3,null,undercut
1138,2020-08-31 13:15:36.857839,,230.8,24.4,7.2,null,undercut
1139,2020-08-31 13:15:36.857839,,252.4,27.2,7.8,null,undercut
1140,2020-08-31 13:15:36.857839,,261.3,29.0,8.2,null,undercut
1141,2020-08-31 13:15:36.857839,,245.8,25.4,7.6,null,undercut
1142,2020-08-31 13:15:36.857839,,248.5,27.3,7.8,null,undercut
1143,2020-08-31 13:15:36.857839,,253.1,28.7,7.8,null,undercut
1144,2020-08-31 13:15:36.857839,,254.4,28.6,8.0,null,undercut
1145,2020-08-31 13:15:36.857839,,249.4,29.0,7.8,null,undercut
1146,2020-08-31 13:15:36.857839,,244.1,27.0,7.3,null,undercut
1147,2020-08-31 13:15:36.857839,,250.6,29.6,7.7,null,undercut
1148,2020-08-31 13:15:36.857839,,258.7,28.3,8.1,null,undercut
1149,2020-08-31 13:15:36.857839,,258.7,28.5,8.0,null,undercut
1150,2020-08-31 13:15:36.857839,,248.0,27.3,7.6,null,undercut
